Unnamed: 0,x,y
85,82.23,62.236
86,96.187,49.851
87,76.709,64.641
88,85.114,60.178
89,57.214,57.713
90,80.107,61.489
91,83.24,64.45
92,74.994,65.772
93,87.707,39.193
94,78.771,83.787
95,85.134,91.015
96,86.074,82.412
97,82.904,75.885
98,68.572,44.346
99,76.486,74.392
0,74.856,77.292
1,89.063,80.166
2,81.886,65.075
3,84.699,88.651
4,70.06,62.883
5,69.161,52.053
6,68.088,64.691
7,78.546,60.665
8,58.288,34.726
9,74.364,61.13
10,60.937,77.412
11,91.864,71.262
12,78.666,29.794
13,83.63,31.408
14,81.729,33.626
15,72.158,48.827
16,4.004,41.546
17,77.225,50.949
18,75.301,84.053
19,86.717,58.429
20,89.544,59.083
21,69.394,66.37
22,97.592,63.511
23,78.709,72.007
24,79.757,55.921
25,83.892,51.281
26,84.581,77.886
27,89.558,71.765
28,63.281,56.414
29,92.381,53.256
30,68.851,72.641
31,87.599,81.164
32,95.346,50.948
33,66.267,86.177
34,96.903,59.356
35,82.593,65.503
36,68.248,71.613
37,83.199,46.317
38,71.842,56.638
39,58.321,50.225
40,78.138,51.06
41,66.04,61.061
42,87.698,47.558
43,69.51,68.58
44,91.106,63.888
45,90.008,50.741
46,67.174,72.657
47,94.682,68.669
48,4.474,67.434
49,75.231,74.035
50,69.784,79.961
51,70.776,35.8
52,7.007,46.631
53,83.47,51.909
54,73.477,64.529
55,64.727,64.784
56,94.699,57.28
57,76.744,60.223
58,82.306,56.666
59,79.521,47.063
60,80.41,53.09
61,69.823,45.995
62,49.434,48.622
63,74.728,53.999
64,4.979,54.25
65,74.849,64.466
66,59.08,53.177
67,74.187,49.882
68,84.949,46.815
69,97.601,61.32
70,77.149,49.04
71,82.583,70.451
72,91.912,54.026
73,87.444,51.59
74,74.315,77.573
75,66.702,81.12
76,78.098,61.526
77,78.382,76.002
78,99.297,63.429
79,66.051,84.052
80,81.587,60.283
81,78.155,69.075
82,8.6,56.823
83,73.921,50.211
84,77.746,54.775
85,84.757,41.984
86,69.384,39.909
87,68.224,54.947
88,75.034,69.798
89,86.133,66.169
90,83.013,53.263
91,87.96,71.852
92,86.759,40.28
93,86.902,49.166
94,83.868,43.723
95,90.715,59.757
96,79.619,53.281
97,6.395,69.231
98,80.172,47.487
99,82.322,79.448
0,88.106,60.452
1,78.693,59.134
2,87.414,70.904
3,83.88,57.566
4,84.822,59.217
5,71.057,51.224
6,86.982,40.103
7,72.935,70.966
8,77.082,64.324
9,73.53,55.763
10,70.479,59.788
11,77.482,49.644
12,89.663,62.369
13,66.231,66.668
14,68.65,39.339
15,81.045,64.725
16,0.232,61.824
17,84.133,83.163
18,86.574,61.078
19,87.726,54.024
20,82.144,39.08
21,53.051,61.027
22,57.442,74.007
23,81.483,84.696
24,60.69,39.684
25,71.997,46.972
26,77.615,77.241
27,88.868,45.122
28,56.583,61.025
29,85.577,66.281
30,87.223,73.033
31,86.087,57.236
32,75.183,45.332
33,76.968,61.068
34,77.607,69.076
35,59.472,66.515
36,71.822,65.113
37,81.159,81.563
38,72.179,50.726
39,62.201,70.895
40,77.415,59.397
41,73.032,64.706
42,68.729,48.1
43,72.403,39.216
44,65.348,63.556
45,99.718,65.447
46,84.1,57.405
47,84.29,31.181
48,74.442,65.937
49,62.327,65.518
50,81.234,92.477
51,80.291,48.231
52,75.794,52.173
53,73.259,55.051
54,87.62,62.332
55,71.682,72.589
56,87.024,61.125
57,75.767,56.505
58,77.73,44.449
59,71.598,54.081
60,4.417,66.194
61,84.696,45.997
62,86.049,69.46
63,63.002,52.542
64,65.045,69.193
65,77.503,77.91
66,96.616,72.208
67,81.632,53.723
68,77.115,61.455
69,86.716,57.141
70,85.76,40.156
71,81.093,74.799
72,67.451,57.151
73,7.561,48.012
74,91.438,60.373
75,62.823,79.039
76,83.683,77.881
77,84.014,45.001
78,82.524,72.476
79,75.537,60.687
80,80.808,57.761
81,76.921,52.882
82,78.583,51.024
83,82.161,60.758
84,93.348,76.649
85,2.339,57.423
86,63.57,64.431
87,76.827,80.832
88,67.502,70.338
89,93.718,40.454
90,94.508,54.093
91,87.664,69.021
92,72.637,75.142
93,72.395,64.207
94,61.539,47.22
95,80.319,54.604
96,77.604,59.562
97,68.903,62.366
98,66.836,55.214
99,84.922,58.496
0,51.088,74.075
1,97.589,62.031
2,60.928,69.476
3,80.951,51.702
4,87.2,66.104
5,82.257,48.488
6,75.889,61.138
7,1.097,62.613
8,89.251,60.628
9,84.473,50.584
10,89.536,64.96
11,81.572,60.855
12,77.556,42.761
13,97.534,56.743
14,84.896,76.122
15,87.016,62.728
16,4.496,56.635
17,87.559,68.367
18,90.213,61.528
19,78.196,80.408
20,91.702,71.446
21,81.727,63.434
22,81.265,57.438
23,75.964,58.109
24,85.122,59.53
25,78.276,72.099
26,79.474,55.882
27,86.01,58.793
28,84.772,35.064
29,4.3,51.901
30,67.89,70.127
31,94.429,81.252
32,86.953,41.788
33,83.278,59.784
34,83.752,71.673
35,84.827,44.233
36,87.389,63.13
37,78.491,62.857
38,88.196,72.718
39,62.07,55.578
40,64.89,66.524
41,67.281,59.135
42,63.217,51.371
43,98.877,61.586
44,76.749,55.986
45,76.805,67.829
46,78.804,69.273
47,72.778,57.684
48,85.633,67.896
49,70.76,50.477
50,80.548,49.803
51,76.651,42.413
52,80.171,52.075
53,82.248,65.624
54,79.256,72.458
55,69.661,54.665
56,70.691,61.813
57,62.026,91.257
58,93.334,89.255
59,83.591,60.27
60,86.155,37.385
61,62.913,66.507
62,83.071,50.804
63,85.283,61.832
64,93.941,73.353
65,72.797,43.18
66,94.176,58.544
67,76.854,58.649
68,46.604,60.241
69,70.047,74.066
70,85.127,65.072
71,79.215,58.049
72,69.113,52.407
73,94.181,62.587
74,89.186,60.322
75,73.808,40.683
76,68.715,57.269
77,69.215,47.425
78,86.907,66.123
79,78.092,44.547
80,75.453,60.702
81,81.007,75.302
82,78.857,78.088
83,77.433,59.58
84,42.971,51.016
85,83.594,61.985
86,68.294,55.545
87,64.574,59.373
88,76.606,74.35
89,69.669,67.544
90,87.354,42.894
91,90.951,56.443
92,82.307,80.111
93,75.496,56.41
94,83.807,76.959
95,82.939,61.286
96,83.925,54.238
97,59.72,63.151
98,87.369,81.616
99,79.747,67.326
0,76.019,77.773
1,78.432,50.769
2,72.122,46.037
3,82.442,71.246
4,85.888,51.55
5,84.908,71.269
6,60.361,55.673
7,57.116,54.45
8,74.709,70.562
9,74.221,64.96
10,82.153,70.61
11,56.998,36.812
12,82.199,97.246
13,92.236,44.411
14,78.661,57.304
15,97.011,52.54
16,87.985,45.538
17,80.358,52.092
18,84.619,58.59
19,80.296,82.708
20,73.243,64.51
21,93.135,54.134
22,80.135,70.14
23,51.706,72.136
24,83.822,44.339
25,72.38,53.21
26,89.783,57.423
27,66.224,55.946
28,69.638,67.13
29,73.739,43.34
30,66.565,63.93
31,79.299,60.885
32,67.498,51.584
33,8.096,34.253
34,69.475,66.354
35,73.813,52.336
36,94.008,44.502
37,60.06,60.248
38,68.785,55.014
39,81.886,53.839
40,79.447,60.795
41,79.545,33.12
42,94.99,70.362
43,76.137,66.123
44,65.901,70.191
45,95.123,72.528
46,70.289,45.623
47,69.505,57.907
48,87.088,51.51
49,70.715,37.315
50,97.324,56.872
51,71.494,59.848
52,82.499,57.589
53,77.394,72.361
54,70.505,52.909
55,79.274,52.854
56,88.393,60.799
57,91.489,78.885
58,82.925,62.43
59,97.228,54.523
60,81.509,71.066
61,85.169,59.951
62,64.707,50.24
63,65.068,55.668
64,69.689,61.995
65,79.882,58.883
66,77.511,48.739
67,63.784,74.544
68,83.456,60.958
69,67.544,79.835
70,78.557,70.617
71,94.867,70.572
72,61.477,64.907
73,68.269,48.245
74,76.831,60.084
75,71.213,51.501
76,67.797,72.142
77,84.776,57.727
78,72.196,74.76
79,76.188,48.702
80,49.573,79.249
81,91.226,84.591
82,96.916,62.902
83,83.033,82.353
84,74.08,50.622
85,3.935,64.735
86,85.921,55.049
87,99.815,42.056
88,59.458,63.795
89,64.454,62.136
90,63.826,74.533
91,89.129,52.28
92,5.783,63.615
93,79.312,75.711
94,89.911,55.985
95,89.505,50.933
96,90.501,73.148
97,95.043,56.908
98,86.683,63.58
99,67.695,72.968
